2015-01-05,1019.2990
2015-01-06,1038.2040
2015-01-07,1032.6550
2015-01-08,1039.1080
2015-01-09,1034.8070
2015-01-12,1032.4620
2015-01-13,1035.6580
2015-01-14,1035.0240
2015-01-15,1039.2420
2015-01-16,1033.1890
2015-01-19,1035.2700
2015-01-20,1035.0230
2015-01-21,1043.4740
2015-01-22,1036.9030
2015-01-23,1045.2550
2015-01-26,1055.2270
2015-01-27,1070.0700
2015-01-28,1079.9040
2015-01-29,1084.0690
2015-01-30,1062.3800
2015-02-02,1101.6230
2015-02-03,1099.0850
2015-02-04,1080.5850
2015-02-05,1046.2420
2015-02-06,1068.0950
2015-02-09,1076.4300
2015-02-10,1041.1940
2015-02-11,1079.8690
2015-02-12,1083.2470
2015-02-13,1078.1230
2015-02-16,1090.6120
2015-02-17,1113.4910
2015-02-25,1124.9350
2015-02-26,1136.3170
2015-02-27,1128.0620
2015-03-02,1121.5510
2015-03-03,1179.2000
2015-03-04,1203.4760
2015-03-05,1224.7070
2015-03-06,1306.6990
2015-03-09,1407.3010
2015-03-10,1376.7530
2015-03-11,1373.8770
2015-03-12,1381.4080
2015-03-13,1356.2730
2015-03-16,1374.4840
2015-03-17,1452.9240
2015-03-18,1439.8833
2015-03-19,1431.9120
2015-03-20,1453.8649
2015-03-23,1526.0746
2015-03-24,1555.1933
2015-03-25,1592.3532
2015-03-26,1612.1552
2015-03-27,1629.9007
2015-03-30,1715.5881
2015-03-31,1713.3177
2015-04-01,1790.5809
2015-04-02,1909.3570
2015-04-03,2075.1772
2015-04-07,2134.3089
2015-04-08,1852.4281
2015-04-09,1987.0756
2015-04-10,1997.9109
2015-04-13,1973.6418
2015-04-14,1875.8392
2015-04-15,1874.8352
2015-04-16,1918.9324
2015-04-17,1944.4086
2015-04-20,1895.7241
2015-04-21,1782.8074
2015-04-22,1800.6234
2015-04-23,1842.7862
2015-04-24,1814.6389
2015-04-27,1755.2690
2015-04-28,1692.5546
2015-04-29,1721.2328
2015-04-30,1732.8655
2015-05-04,1793.7054
2015-05-05,1771.4636
2015-05-06,1740.1017
2015-05-07,1721.5284
2015-05-08,1730.3879
2015-05-11,1704.9484
2015-05-12,1719.0577
2015-05-13,1719.2291
2015-05-14,1709.9537
2015-05-15,1744.7066
2015-05-18,1772.1240
2015-05-19,1723.8592
2015-05-20,1765.8907
2015-05-21,1734.3339
2015-05-22,1774.3439
2015-05-25,1842.8279
2015-05-26,1842.2739
2015-05-27,1781.2893
2015-05-28,1826.7409
2015-05-29,1836.4237
2015-06-01,1753.4815
2015-06-02,1814.9451
2015-06-03,1754.3205
2015-06-04,1766.4142
2015-06-05,1754.0141
2015-06-08,1742.3850
2015-06-09,1752.8225
2015-06-10,1744.8425
2015-06-11,1743.1947
2015-06-12,1742.7012
2015-06-15,1734.8620
2015-06-16,1741.1961
2015-06-17,1741.3253
2015-06-18,1731.5771
2015-06-19,1704.8337
2015-06-23,1708.6821
2015-06-24,1698.0398
2015-06-25,1696.0827
2015-06-26,1644.6296
2015-06-29,1614.2644
2015-06-30,1601.6312
2015-07-01,1573.2013
2015-07-02,1547.7877
2015-07-03,1494.9069
2015-07-06,1435.2308
2015-07-07,1303.7598
2015-07-08,1280.1228
2015-07-09,1429.1089
2015-07-10,1480.1002
2015-07-13,1482.3665
2015-07-14,1470.5357
2015-07-15,1451.4243
2015-07-16,1452.9057
2015-07-17,1464.9856
2015-07-20,1459.4064
2015-07-21,1480.8046
2015-07-22,1472.2475
2015-07-23,1485.4657
2015-07-24,1471.4596
2015-07-27,1459.1534
2015-07-28,1455.5706
2015-07-29,1454.7146
2015-07-30,1457.1088
2015-07-31,1458.2536
2015-08-03,1448.6300
2015-08-04,1455.9340
2015-08-05,1442.5236
2015-08-06,1466.8703
2015-08-07,1480.7960
2015-08-10,1486.0365
2015-08-11,1486.3342
2015-08-12,1477.8095
2015-08-13,1488.7119
2015-08-14,1479.6185
2015-08-17,1476.0320
2015-08-18,1476.9694
2015-08-19,1471.8311
2015-08-20,1464.7630
2015-08-21,1459.0695
2015-08-24,1408.6927
2015-08-25,1383.6897
2015-08-26,1389.1775
2015-08-27,1396.9761
2015-08-28,1414.1640
2015-08-31,1399.4856
2015-09-01,1375.0431
2015-09-02,1357.1992
2015-09-07,1357.0683
2015-09-08,1355.8886
2015-09-09,1354.7310
2015-09-10,1353.0090
2015-09-11,1341.0861
2015-09-14,1397.9163
2015-09-15,1382.0444
2015-09-16,1310.0899
2015-09-17,1316.5166
2015-09-18,1381.4121
2015-09-21,1360.2569
2015-09-22,1364.4829
2015-09-23,1370.3822
2015-09-24,1381.8975
2015-09-25,1353.3349
2015-09-28,1374.0575
2015-09-29,1367.8984
2015-09-30,1379.6106
2015-10-08,1376.8697
2015-10-09,1327.9463
2015-10-12,1335.8374
2015-10-13,1369.5623
2015-10-14,1344.3692
2015-10-15,1340.1160
2015-10-16,1383.9602
2015-10-19,1388.0811
2015-10-20,1357.5363
2015-10-21,1367.7198
2015-10-22,1374.3996
2015-10-23,1373.7189
2015-10-26,1365.2963
2015-10-27,1363.4659
2015-10-28,1361.9541
2015-10-29,1314.7856
2015-10-30,1366.3279
2015-11-02,1358.4775
2015-11-03,1313.9078
2015-11-04,1336.3430
2015-11-05,1332.7813
2015-11-06,1325.8457
2015-11-09,1337.6150
2015-11-10,1372.0628
2015-11-11,1380.0758
2015-11-12,1362.3826
2015-11-13,1399.8128
2015-11-16,1432.3285
2015-11-17,1444.0833
2015-11-18,1408.2786
2015-11-19,1432.0541
2015-11-20,1429.5322
2015-11-23,1469.0989
2015-11-24,1484.8752
2015-11-25,1488.5900
2015-11-26,1476.4308
2015-11-27,1458.1114
2015-11-30,1438.4502
2015-12-01,1429.4776
2015-12-02,1423.7671
2015-12-03,1424.7356
2015-12-04,1447.5189
2015-12-07,1447.3613
2015-12-08,1463.4247
2015-12-09,1452.9588
2015-12-10,1441.5846
2015-12-11,1434.5669
2015-12-14,1440.0148
2015-12-15,1436.9052
2015-12-16,1436.9436
2015-12-17,1442.0359
2015-12-18,1434.6336
2015-12-21,1433.0704
2015-12-22,1429.5371
2015-12-23,1438.1183
2015-12-24,1434.4888
2015-12-25,1439.1708
2015-12-28,1448.0935
2015-12-29,1450.0714
2015-12-30,1468.1665
2015-12-31,1484.4960
